Local time,Open,High,Low,Close,Volume
10.02.2022 06:00:00.000 GMT-0000,115.614,115.707,115.596,115.667,2699.8999
10.02.2022 07:00:00.000 GMT-0000,115.669,115.672,115.561,115.592,4949.0898
10.02.2022 08:00:00.000 GMT-0000,115.592,115.641,115.556,115.561,7908.04
10.02.2022 09:00:00.000 GMT-0000,115.562,115.877,115.541,115.787,11429.1201
10.02.2022 10:00:00.000 GMT-0000,115.787,115.845,115.743,115.831,5643.9702
10.02.2022 11:00:00.000 GMT-0000,115.832,115.854,115.772,115.816,5108.3501
10.02.2022 12:00:00.000 GMT-0000,115.816,115.828,115.760,115.777,5204.6699
10.02.2022 13:00:00.000 GMT-0000,115.777,116.193,115.743,116.169,21842.1504
10.02.2022 14:00:00.000 GMT-0000,116.168,116.337,116.133,116.170,17562.7598
10.02.2022 15:00:00.000 GMT-0000,116.171,116.171,115.819,115.952,13924.6504
10.02.2022 16:00:00.000 GMT-0000,115.953,115.953,115.727,115.830,9668.3701
10.02.2022 17:00:00.000 GMT-0000,115.830,116.108,115.830,116.014,9864.9199
10.02.2022 18:00:00.000 GMT-0000,116.011,116.031,115.841,115.860,9002.7998
10.02.2022 19:00:00.000 GMT-0000,115.858,115.938,115.825,115.907,4598.0801
10.02.2022 20:00:00.000 GMT-0000,115.908,116.045,115.905,116.045,5453.3301
10.02.2022 21:00:00.000 GMT-0000,116.042,116.120,115.959,115.959,3455.3799
10.02.2022 22:00:00.000 GMT-0000,115.973,116.051,115.928,116.042,3280.1299
10.02.2022 23:00:00.000 GMT-0000,116.041,116.075,116.011,116.051,2785.8799
11.02.2022 00:00:00.000 GMT-0000,116.052,116.174,116.037,116.067,3973.75
11.02.2022 01:00:00.000 GMT-0000,116.071,116.082,115.955,115.983,3937.6299
11.02.2022 02:00:00.000 GMT-0000,115.983,116.049,115.971,116.048,2799.96
11.02.2022 03:00:00.000 GMT-0000,116.049,116.130,116.040,116.130,2806.5901
11.02.2022 04:00:00.000 GMT-0000,116.130,116.168,116.077,116.130,2938.1699
11.02.2022 05:00:00.000 GMT-0000,116.130,116.131,116.064,116.081,2171.9399
11.02.2022 06:00:00.000 GMT-0000,116.081,116.109,116.036,116.041,2140.1499
11.02.2022 07:00:00.000 GMT-0000,116.045,116.091,115.984,116.009,7423.8799
11.02.2022 08:00:00.000 GMT-0000,116.010,116.096,115.880,116.046,11558.3203
11.02.2022 09:00:00.000 GMT-0000,116.044,116.086,116.016,116.053,6970.8301
11.02.2022 10:00:00.000 GMT-0000,116.052,116.067,115.987,116.015,3863.29
11.02.2022 11:00:00.000 GMT-0000,116.016,116.032,115.967,116.001,4039.3501
11.02.2022 12:00:00.000 GMT-0000,115.999,116.024,115.892,115.944,6373.1299
11.02.2022 13:00:00.000 GMT-0000,115.942,115.968,115.821,115.932,9058.0303
11.02.2022 14:00:00.000 GMT-0000,115.934,115.956,115.849,115.910,10586.2998
11.02.2022 15:00:00.000 GMT-0000,115.908,115.914,115.769,115.879,11507.1201
11.02.2022 16:00:00.000 GMT-0000,115.880,115.990,115.860,115.908,5211.5898
11.02.2022 17:00:00.000 GMT-0000,115.908,115.943,115.882,115.885,3165.0801
11.02.2022 18:00:00.000 GMT-0000,115.885,115.924,115.279,115.370,15323.3398
11.02.2022 19:00:00.000 GMT-0000,115.369,115.399,115.009,115.249,23365.1797
11.02.2022 20:00:00.000 GMT-0000,115.246,115.321,115.153,115.288,16348.0596
11.02.2022 21:00:00.000 GMT-0000,115.292,115.533,115.272,115.411,4919.3398
11.02.2022 22:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
11.02.2022 23:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 00:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 01:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 02:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 03:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 04:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 05:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 06:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 07:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 08:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 09:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 10:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 11:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 12:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 13:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 14:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 15:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 16:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 17:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 18:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 19:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 20:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 21:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 22:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
12.02.2022 23:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 00:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 01:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 02:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 03:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 04:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 05:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 06:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 07:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 08:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 09:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 10:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 11:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 12:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 13:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 14:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 15:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 16:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 17:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 18:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 19:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 20:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 21:00:00.000 GMT-0000,115.411,115.411,115.411,115.411,0
13.02.2022 22:00:00.000 GMT-0000,115.318,115.458,115.315,115.458,8575.0303
13.02.2022 23:00:00.000 GMT-0000,115.458,115.592,115.398,115.584,6267.1299
14.02.2022 00:00:00.000 GMT-0000,115.583,115.594,115.303,115.396,7570.96
14.02.2022 01:00:00.000 GMT-0000,115.395,115.576,115.282,115.334,9949.0801
14.02.2022 02:00:00.000 GMT-0000,115.333,115.493,115.333,115.471,5399.7798
14.02.2022 03:00:00.000 GMT-0000,115.470,115.548,115.445,115.504,4819.52
14.02.2022 04:00:00.000 GMT-0000,115.504,115.548,115.481,115.507,3469.1001
14.02.2022 05:00:00.000 GMT-0000,115.507,115.521,115.405,115.431,2909.73
14.02.2022 06:00:00.000 GMT-0000,115.433,115.450,115.302,115.349,4117.4399
14.02.2022 07:00:00.000 GMT-0000,115.348,115.422,115.294,115.408,8635.8701
14.02.2022 08:00:00.000 GMT-0000,115.409,115.409,115.072,115.118,16909.1094
14.02.2022 09:00:00.000 GMT-0000,115.118,115.231,115.033,115.045,12805.5703
14.02.2022 10:00:00.000 GMT-0000,115.044,115.210,115.010,115.146,8439.2402
14.02.2022 11:00:00.000 GMT-0000,115.146,115.220,115.115,115.176,6624.8301
14.02.2022 12:00:00.000 GMT-0000,115.177,115.467,115.115,115.457,14235.1602
14.02.2022 13:00:00.000 GMT-0000,115.457,115.528,115.401,115.503,15989.9297
14.02.2022 14:00:00.000 GMT-0000,115.502,115.559,115.460,115.524,12418.5596
14.02.2022 15:00:00.000 GMT-0000,115.524,115.646,115.465,115.584,12031.5898
14.02.2022 16:00:00.000 GMT-0000,115.583,115.725,115.542,115.722,8018.27
14.02.2022 17:00:00.000 GMT-0000,115.722,115.746,115.622,115.633,2694.55
14.02.2022 18:00:00.000 GMT-0000,115.632,115.633,115.430,115.432,5534.25
14.02.2022 19:00:00.000 GMT-0000,115.434,115.664,115.368,115.658,10906.9297
14.02.2022 20:00:00.000 GMT-0000,115.662,115.662,115.532,115.615,5441.5298
14.02.2022 21:00:00.000 GMT-0000,115.616,115.616,115.518,115.518,1377.86
14.02.2022 22:00:00.000 GMT-0000,115.513,115.559,115.509,115.534,3557.04
14.02.2022 23:00:00.000 GMT-0000,115.536,115.556,115.509,115.538,1665.42
15.02.2022 00:00:00.000 GMT-0000,115.539,115.556,115.357,115.369,5815.6802
15.02.2022 01:00:00.000 GMT-0000,115.369,115.401,115.305,115.376,6546
15.02.2022 02:00:00.000 GMT-0000,115.375,115.451,115.374,115.402,3741.8601
15.02.2022 03:00:00.000 GMT-0000,115.400,115.429,115.335,115.422,3634.8701
15.02.2022 04:00:00.000 GMT-0000,115.425,115.431,115.350,115.391,2797.1399
15.02.2022 05:00:00.000 GMT-0000,115.390,115.395,115.279,115.326,5839.9302
15.02.2022 06:00:00.000 GMT-0000,115.328,115.373,115.257,115.295,3163.8401
15.02.2022 07:00:00.000 GMT-0000,115.295,115.358,115.264,115.347,6340.9302
15.02.2022 08:00:00.000 GMT-0000,115.347,115.645,115.322,115.581,20110.0391
15.02.2022 09:00:00.000 GMT-0000,115.580,115.645,115.543,115.602,9039.1104
15.02.2022 10:00:00.000 GMT-0000,115.603,115.644,115.478,115.638,9640.6797
15.02.2022 11:00:00.000 GMT-0000,115.637,115.706,115.624,115.657,6350.5801
15.02.2022 12:00:00.000 GMT-0000,115.652,115.696,115.612,115.649,8110.6699
15.02.2022 13:00:00.000 GMT-0000,115.648,115.715,115.567,115.651,9828.5801
15.02.2022 14:00:00.000 GMT-0000,115.652,115.843,115.576,115.815,11474.46
15.02.2022 15:00:00.000 GMT-0000,115.814,115.873,115.717,115.745,7342.3901
15.02.2022 16:00:00.000 GMT-0000,115.744,115.745,115.634,115.635,4459.77
15.02.2022 17:00:00.000 GMT-0000,115.635,115.726,115.626,115.669,2343.3899
15.02.2022 18:00:00.000 GMT-0000,115.669,115.671,115.605,115.642,1184.25
15.02.2022 19:00:00.000 GMT-0000,115.644,115.668,115.586,115.631,1768.9301
15.02.2022 20:00:00.000 GMT-0000,115.629,115.649,115.595,115.625,2282.4199
15.02.2022 21:00:00.000 GMT-0000,115.623,115.646,115.583,115.583,1927.25
15.02.2022 22:00:00.000 GMT-0000,115.583,115.630,115.580,115.615,2578.1201
15.02.2022 23:00:00.000 GMT-0000,115.616,115.652,115.603,115.639,1575.12
16.02.2022 00:00:00.000 GMT-0000,115.640,115.701,115.619,115.683,4188.21
16.02.2022 01:00:00.000 GMT-0000,115.682,115.741,115.642,115.670,3831.3201
16.02.2022 02:00:00.000 GMT-0000,115.670,115.711,115.661,115.690,2371.96
16.02.2022 03:00:00.000 GMT-0000,115.694,115.725,115.676,115.695,2113.7
16.02.2022 04:00:00.000 GMT-0000,115.700,115.701,115.654,115.678,1332.4
16.02.2022 05:00:00.000 GMT-0000,115.678,115.701,115.659,115.691,1160.51
16.02.2022 06:00:00.000 GMT-0000,115.691,115.706,115.635,115.638,1952.0699
16.02.2022 07:00:00.000 GMT-0000,115.639,115.701,115.621,115.640,5460.73
16.02.2022 08:00:00.000 GMT-0000,115.640,115.789,115.604,115.722,10269.4902
16.02.2022 09:00:00.000 GMT-0000,115.723,115.766,115.642,115.656,8133.7002
16.02.2022 10:00:00.000 GMT-0000,115.655,115.727,115.634,115.692,6154.9102
16.02.2022 11:00:00.000 GMT-0000,115.692,115.706,115.653,115.676,4168.5698
16.02.2022 12:00:00.000 GMT-0000,115.675,115.725,115.652,115.687,5535.6699
16.02.2022 13:00:00.000 GMT-0000,115.687,115.779,115.453,115.482,9580.0596
16.02.2022 14:00:00.000 GMT-0000,115.482,115.552,115.380,115.438,11742.4805
16.02.2022 15:00:00.000 GMT-0000,115.439,115.542,115.406,115.433,8086.8398
16.02.2022 16:00:00.000 GMT-0000,115.434,115.502,115.403,115.416,4772.3799
16.02.2022 17:00:00.000 GMT-0000,115.415,115.477,115.394,115.450,2891.46
16.02.2022 18:00:00.000 GMT-0000,115.449,115.558,115.438,115.522,3900.1799
16.02.2022 19:00:00.000 GMT-0000,115.522,115.557,115.353,115.399,8625.9199
16.02.2022 20:00:00.000 GMT-0000,115.400,115.468,115.389,115.422,3646.6599
16.02.2022 21:00:00.000 GMT-0000,115.421,115.482,115.419,115.455,1385.35
16.02.2022 22:00:00.000 GMT-0000,115.448,115.471,115.437,115.455,2981.6201
16.02.2022 23:00:00.000 GMT-0000,115.457,115.468,115.336,115.390,2896.47
17.02.2022 00:00:00.000 GMT-0000,115.391,115.476,115.329,115.456,5355.71
17.02.2022 01:00:00.000 GMT-0000,115.457,115.536,115.451,115.470,4536.2402
17.02.2022 02:00:00.000 GMT-0000,115.467,115.527,115.436,115.468,3240.6699
17.02.2022 03:00:00.000 GMT-0000,115.468,115.497,115.115,115.167,7456.1201
17.02.2022 04:00:00.000 GMT-0000,115.163,115.303,115.132,115.260,20477.5508
17.02.2022 05:00:00.000 GMT-0000,115.260,115.344,115.210,115.236,8933.7305
17.02.2022 06:00:00.000 GMT-0000,115.234,115.405,115.164,115.289,9388.5996
17.02.2022 07:00:00.000 GMT-0000,115.288,115.330,115.241,115.296,8123.6602
17.02.2022 08:00:00.000 GMT-0000,115.296,115.351,115.003,115.085,18202.7402
17.02.2022 09:00:00.000 GMT-0000,115.084,115.102,114.948,115.091,12436.8604
17.02.2022 10:00:00.000 GMT-0000,115.091,115.186,115.037,115.038,7020.6099
17.02.2022 11:00:00.000 GMT-0000,115.042,115.080,115.001,115.060,4440.3701
17.02.2022 12:00:00.000 GMT-0000,115.061,115.108,114.987,114.998,6261.3701
17.02.2022 13:00:00.000 GMT-0000,114.999,115.111,114.843,114.883,14262.7402
17.02.2022 14:00:00.000 GMT-0000,114.884,115.148,114.871,114.940,17015.1504
17.02.2022 15:00:00.000 GMT-0000,114.943,115.050,114.868,114.964,12139.9902
17.02.2022 16:00:00.000 GMT-0000,114.964,115.042,114.935,115.038,7182.2798
17.02.2022 17:00:00.000 GMT-0000,115.038,115.063,115.005,115.051,2795.02
17.02.2022 18:00:00.000 GMT-0000,115.056,115.082,114.996,115.009,3161.45
17.02.2022 19:00:00.000 GMT-0000,115.009,115.061,114.874,114.875,2778.9099
17.02.2022 20:00:00.000 GMT-0000,114.878,114.980,114.873,114.908,3162.5
17.02.2022 21:00:00.000 GMT-0000,114.909,114.958,114.906,114.928,1182.58
17.02.2022 22:00:00.000 GMT-0000,114.928,114.959,114.922,114.950,6232.1299
17.02.2022 23:00:00.000 GMT-0000,114.949,114.952,114.796,114.861,3258.8601
18.02.2022 00:00:00.000 GMT-0000,114.859,114.944,114.787,114.917,7887.8198
18.02.2022 01:00:00.000 GMT-0000,114.920,115.275,114.920,115.136,13804.5996
18.02.2022 02:00:00.000 GMT-0000,115.139,115.226,115.122,115.199,7352.04
18.02.2022 03:00:00.000 GMT-0000,115.200,115.200,115.126,115.134,4889.8198
18.02.2022 04:00:00.000 GMT-0000,115.135,115.200,115.125,115.181,2847.0601
18.02.2022 05:00:00.000 GMT-0000,115.182,115.228,115.163,115.208,2679.3401
18.02.2022 06:00:00.000 GMT-0000,115.206,115.213,115.154,115.170,2551.3201
18.02.2022 07:00:00.000 GMT-0000,115.170,115.192,115.054,115.121,5188.3301
18.02.2022 08:00:00.000 GMT-0000,115.119,115.296,115.105,115.192,10100.25
18.02.2022 09:00:00.000 GMT-0000,115.191,115.210,115.122,115.151,7779.3701
18.02.2022 10:00:00.000 GMT-0000,115.152,115.195,115.134,115.181,5785.8901
18.02.2022 11:00:00.000 GMT-0000,115.182,115.240,115.156,115.161,3965.04
18.02.2022 12:00:00.000 GMT-0000,115.160,115.172,115.102,115.127,4541
18.02.2022 13:00:00.000 GMT-0000,115.128,115.148,115.011,115.076,11289.9004
18.02.2022 14:00:00.000 GMT-0000,115.076,115.125,114.969,115.030,10542.2598
18.02.2022 15:00:00.000 GMT-0000,115.029,115.175,115.000,115.150,9599.9404
18.02.2022 16:00:00.000 GMT-0000,115.152,115.156,115.063,115.078,7770.7598
18.02.2022 17:00:00.000 GMT-0000,115.078,115.119,115.040,115.071,3904.6499
18.02.2022 18:00:00.000 GMT-0000,115.071,115.075,114.998,115.025,1963.23
18.02.2022 19:00:00.000 GMT-0000,115.026,115.084,115.007,115.078,1930.6
18.02.2022 20:00:00.000 GMT-0000,115.079,115.095,115.022,115.085,3046.27
18.02.2022 21:00:00.000 GMT-0000,115.090,115.120,114.983,114.991,1451.88
18.02.2022 22:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
18.02.2022 23:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 00:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 01:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 02:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 03:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 04:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 05:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 06:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 07:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 08:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 09:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 10:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 11:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 12:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 13:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 14:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 15:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 16:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 17:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 18:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 19:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 20:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 21:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 22:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
19.02.2022 23:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 00:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 01:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 02:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 03:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 04:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 05:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 06:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 07:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 08:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 09:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 10:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 11:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 12:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 13:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 14:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 15:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 16:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 17:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 18:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 19:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 20:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 21:00:00.000 GMT-0000,114.991,114.991,114.991,114.991,0
20.02.2022 22:00:00.000 GMT-0000,115.022,115.057,114.958,114.976,2977.23
20.02.2022 23:00:00.000 GMT-0000,114.974,114.996,114.869,114.963,5625.5498
21.02.2022 00:00:00.000 GMT-0000,114.961,115.110,114.875,115.072,8165.6001
21.02.2022 01:00:00.000 GMT-0000,115.073,115.123,114.977,115.012,10827.7598
21.02.2022 02:00:00.000 GMT-0000,115.011,115.051,114.971,114.975,3914.8899
21.02.2022 03:00:00.000 GMT-0000,114.975,114.975,114.885,114.949,3050.29
21.02.2022 04:00:00.000 GMT-0000,114.949,114.995,114.924,114.983,1823.3
21.02.2022 05:00:00.000 GMT-0000,114.982,115.029,114.952,114.974,1947.5699
21.02.2022 06:00:00.000 GMT-0000,114.973,114.976,114.936,114.958,1241.45
21.02.2022 07:00:00.000 GMT-0000,114.960,115.013,114.921,114.928,3739.99
21.02.2022 08:00:00.000 GMT-0000,114.927,114.965,114.805,114.935,8419.3604
21.02.2022 09:00:00.000 GMT-0000,114.936,114.938,114.838,114.862,5677.8599
21.02.2022 10:00:00.000 GMT-0000,114.862,114.862,114.801,114.852,3755.3701
21.02.2022 11:00:00.000 GMT-0000,114.854,114.879,114.806,114.871,4853.1401
21.02.2022 12:00:00.000 GMT-0000,114.870,114.949,114.838,114.868,5616.5
21.02.2022 13:00:00.000 GMT-0000,114.868,114.906,114.814,114.856,6250.3398
21.02.2022 14:00:00.000 GMT-0000,114.856,114.891,114.824,114.867,7250.9702
21.02.2022 15:00:00.000 GMT-0000,114.868,114.898,114.820,114.842,5452.54
21.02.2022 16:00:00.000 GMT-0000,114.841,114.851,114.794,114.797,2404.05
21.02.2022 17:00:00.000 GMT-0000,114.798,114.829,114.781,114.804,1666.72
21.02.2022 18:00:00.000 GMT-0000,114.805,114.827,114.760,114.770,1674.88
21.02.2022 19:00:00.000 GMT-0000,114.770,114.805,114.752,114.768,2823.1101
21.02.2022 20:00:00.000 GMT-0000,114.768,114.799,114.746,114.796,1259.48
21.02.2022 21:00:00.000 GMT-0000,114.797,114.842,114.716,114.727,3266.1799
21.02.2022 22:00:00.000 GMT-0000,114.722,114.747,114.671,114.696,2689.1799
21.02.2022 23:00:00.000 GMT-0000,114.696,114.696,114.498,114.608,7926.3198
22.02.2022 00:00:00.000 GMT-0000,114.608,114.795,114.519,114.730,11737.9199
22.02.2022 01:00:00.000 GMT-0000,114.731,114.792,114.630,114.716,11975.0303
22.02.2022 02:00:00.000 GMT-0000,114.716,114.719,114.614,114.669,7069.2998
22.02.2022 03:00:00.000 GMT-0000,114.668,114.675,114.569,114.612,5089.5698
22.02.2022 04:00:00.000 GMT-0000,114.614,114.707,114.611,114.687,3700.29
22.02.2022 05:00:00.000 GMT-0000,114.690,114.738,114.653,114.726,5610.98
22.02.2022 06:00:00.000 GMT-0000,114.727,114.780,114.660,114.680,5372.1001
22.02.2022 07:00:00.000 GMT-0000,114.680,114.784,114.621,114.736,12601.2305
22.02.2022 08:00:00.000 GMT-0000,114.734,114.904,114.716,114.880,17484.5605
22.02.2022 09:00:00.000 GMT-0000,114.879,114.884,114.751,114.773,9680.9297
22.02.2022 10:00:00.000 GMT-0000,114.774,114.972,114.774,114.929,12486.2402
22.02.2022 11:00:00.000 GMT-0000,114.931,115.095,114.896,115.079,10332.0596
22.02.2022 12:00:00.000 GMT-0000,115.079,115.117,115.021,115.083,11178.4004
22.02.2022 13:00:00.000 GMT-0000,115.083,115.161,115.027,115.121,9559
22.02.2022 14:00:00.000 GMT-0000,115.119,115.237,115.096,115.233,6869.3701
22.02.2022 15:00:00.000 GMT-0000,115.232,115.242,115.050,115.052,7110.6299
22.02.2022 16:00:00.000 GMT-0000,115.051,115.085,114.926,114.941,5518.4902
22.02.2022 17:00:00.000 GMT-0000,114.938,114.990,114.918,114.924,2997.6299
22.02.2022 18:00:00.000 GMT-0000,114.925,114.952,114.874,114.948,2428.75
22.02.2022 19:00:00.000 GMT-0000,114.947,115.108,114.939,115.066,6141.4502
22.02.2022 20:00:00.000 GMT-0000,115.067,115.109,115.010,115.023,4688.1401
22.02.2022 21:00:00.000 GMT-0000,115.022,115.081,115.019,115.056,1408.86
22.02.2022 22:00:00.000 GMT-0000,115.047,115.069,115.026,115.050,1861.98
22.02.2022 23:00:00.000 GMT-0000,115.050,115.112,115.040,115.099,2085.8999
23.02.2022 00:00:00.000 GMT-0000,115.097,115.125,115.004,115.023,2380.72
23.02.2022 01:00:00.000 GMT-0000,115.023,115.056,114.988,115.038,2919
23.02.2022 02:00:00.000 GMT-0000,115.038,115.095,115.029,115.075,1908.7
23.02.2022 03:00:00.000 GMT-0000,115.075,115.080,114.997,115.022,1642.12
23.02.2022 04:00:00.000 GMT-0000,115.022,115.048,115.005,115.039,1446.47
23.02.2022 05:00:00.000 GMT-0000,115.040,115.071,115.036,115.047,1926.1
23.02.2022 06:00:00.000 GMT-0000,115.048,115.060,115.023,115.057,1916.72
23.02.2022 07:00:00.000 GMT-0000,115.058,115.089,114.992,115.069,6690.6001
23.02.2022 08:00:00.000 GMT-0000,115.069,115.146,114.992,115.141,8315.6504
23.02.2022 09:00:00.000 GMT-0000,115.140,115.167,115.055,115.070,6690.8799
23.02.2022 10:00:00.000 GMT-0000,115.070,115.083,115.019,115.061,6090.6699
23.02.2022 11:00:00.000 GMT-0000,115.059,115.108,115.056,115.090,5326.5098
23.02.2022 12:00:00.000 GMT-0000,115.094,115.123,115.054,115.094,4280.52
23.02.2022 13:00:00.000 GMT-0000,115.095,115.131,114.961,115.012,6354.73
23.02.2022 14:00:00.000 GMT-0000,115.012,115.199,114.998,115.146,7843.3198
23.02.2022 15:00:00.000 GMT-0000,115.145,115.148,115.022,115.034,8192.8701
23.02.2022 16:00:00.000 GMT-0000,115.035,115.129,115.017,115.122,3892.5
23.02.2022 17:00:00.000 GMT-0000,115.124,115.125,115.068,115.076,2332.8201
23.02.2022 18:00:00.000 GMT-0000,115.077,115.089,114.925,114.928,2500.8101
23.02.2022 19:00:00.000 GMT-0000,114.927,114.998,114.925,114.963,2282.98
23.02.2022 20:00:00.000 GMT-0000,114.967,115.026,114.926,115.000,2529.23
23.02.2022 21:00:00.000 GMT-0000,115.001,115.027,114.971,114.987,1580.11
